5.061154812574386597e-02,-1.093127802014350891e-01
-2.004120200872421265e-01,5.413334351032972336e-03
-1.227894544601440430e+00,3.175295144319534302e-02
-3.361448049545288086e+00,8.846282958984375000e-02
-6.253003120422363281e+00,3.593186847865581512e-04
-1.021268558502197266e+01,1.749130152165889740e-02
-1.371177864074707031e+01,1.254507303237915039e-01
-1.506921482086181641e+01,1.112081203609704971e-02
-1.508396625518798828e+01,-6.256367266178131104e-02
-1.496720981597900391e+01,2.817018926143646240e-01
-1.497668361663818359e+01,1.157279491424560547e+00
-1.501185417175292969e+01,3.282134294509887695e+00
-1.504961013793945312e+01,6.252354145050048828e+00
-1.501695919036865234e+01,1.022843074798583984e+01
-1.494708442687988281e+01,1.530992794036865234e+01
-1.497341537475585938e+01,2.126344299316406250e+01
-1.493893432617187500e+01,2.819207382202148438e+01
-1.499709892272949219e+01,3.622646713256835938e+01
-1.493220138549804688e+01,4.519198226928710938e+01
-1.494154262542724609e+01,5.520687103271484375e+01
-1.496542263031005859e+01,6.606470489501953125e+01
-1.497782897949218750e+01,7.813381195068359375e+01
-1.493601799011230469e+01,8.757775115966796875e+01
-1.502276611328125000e+01,9.085650634765625000e+01
-1.504698562622070312e+01,9.075896453857421875e+01
-1.471082115173339844e+01,9.085367584228515625e+01
-1.372510242462158203e+01,9.085161590576171875e+01
-1.168137836456298828e+01,9.078279876708984375e+01
-8.666066169738769531e+00,9.083771514892578125e+01
-4.798521995544433594e+00,9.072940826416015625e+01
3.032542765140533447e-01,9.086968231201171875e+01
6.223884582519531250e+00,9.079142761230468750e+01
1.323012065887451172e+01,9.086972808837890625e+01
2.121959114074707031e+01,9.085623168945312500e+01
3.023229598999023438e+01,9.077883148193359375e+01
3.750574874877929688e+01,9.086343383789062500e+01
3.994593429565429688e+01,9.080785369873046875e+01
3.999224090576171875e+01,9.088899230957031250e+01
3.992162322998046875e+01,9.064700317382812500e+01
3.989157104492187500e+01,8.959690093994140625e+01
3.999514007568359375e+01,8.764896392822265625e+01
3.994509124755859375e+01,8.459224700927734375e+01
3.989990615844726562e+01,8.055155181884765625e+01
3.993531417846679688e+01,7.561381530761718750e+01
3.989076232910156250e+01,6.958901214599609375e+01
4.000820159912109375e+01,6.260142135620117188e+01
3.993900299072265625e+01,5.463843154907226562e+01
4.000032043457031250e+01,4.567753219604492188e+01
4.003160858154296875e+01,3.566925811767578125e+01
3.989229583740234375e+01,2.466804313659667969e+01
3.990243530273437500e+01,1.273783683776855469e+01
3.996987915039062500e+01,3.333939552307128906e+00
3.994718170166015625e+01,-8.413915336132049561e-02
3.994499969482421875e+01,5.496278405189514160e-02
3.924734878540039062e+01,-3.634929656982421875e-02
3.627174377441406250e+01,4.600369557738304138e-02
3.021733665466308594e+01,2.361592650413513184e-02
2.122701454162597656e+01,3.516241908073425293e-02
9.155614852905273438e+00,6.655320525169372559e-02
-1.298707485198974609e+00,-5.160417407751083374e-03
-4.994262218475341797e+00,5.599053576588630676e-03
