0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-4.971757570971025442e-01,7.789486629697540618e-03
-1.807227844780151971e+00,2.833210132549467478e-02
-4.060773175975312732e+00,5.589405097543417855e-02
-7.139381400687529577e+00,8.663823782093965642e-02
-1.097728319198403746e+01,1.145468644231761729e-01
-1.255933631956121665e+01,1.359507660434396414e-01
-1.185592189243527272e+01,1.567373846240248392e-01
-1.076270004991294904e+01,1.820928767026483985e-01
-9.823145972113978885e+00,7.122401928652211112e-01
-9.004866089325762601e+00,2.169351029319638968e+00
-8.287976272592327831e+00,4.559864735317798790e+00
-7.638149304600170275e+00,7.811737525475899169e+00
-7.038016088290940608e+00,1.185815230173750834e+01
-6.485503704161201810e+00,1.663475597989485522e+01
-5.980829779974190075e+00,2.208887715017677067e+01
-5.509372736550573357e+00,2.816797706186349259e+01
-5.053857065974339591e+00,3.482782396241368872e+01
-4.614411889166966318e+00,4.202492263678274753e+01
-4.196982913111867219e+00,4.972504359513144578e+01
-3.807966975552320221e+00,5.789286142158957915e+01
-3.458628347366123013e+00,6.649198900795691713e+01
-3.143330158362088067e+00,6.855055966013007662e+01
-2.850400815762584639e+00,6.445265166822036917e+01
-2.585339961448770207e+00,5.958099653097536930e+01
-1.850610321468400876e+00,5.507191998650050380e+01
-2.079878066963691263e-01,5.090225733015613230e+01
2.370567126214134124e+00,4.705377572834171218e+01
5.813639539823364899e+00,4.350783196407428477e+01
1.004877976136585893e+01,4.023532324404224170e+01
1.501921416080285532e+01,3.720526552498470352e+01
2.066386612819602675e+01,3.439475709867621589e+01
2.693505162238608364e+01,3.179246133928120699e+01
3.379609810962732297e+01,2.939111705891083304e+01
4.120055078403448334e+01,2.718861270468730140e+01
4.365188147939587537e+01,2.517701794767114620e+01
4.133302421889850820e+01,2.333398699203057802e+01
3.838460423902890284e+01,2.163304061666568145e+01
3.566969812560012087e+01,1.955976978304982694e+01
3.315725693827667442e+01,1.667949845154081956e+01
3.082366631144362401e+01,1.296646487419406846e+01
2.867066228520598514e+01,8.488457206086039264e+00
2.668615500621351089e+01,3.312802303005185856e+00
2.485649269248722248e+01,-2.520531068361443250e+00
2.316835464810668910e+01,-8.976313322691220620e+00
2.160780775816580856e+01,-1.601837365015734704e+01
2.014927132341292193e+01,-2.359911687804261149e+01
1.877977185372494162e+01,-3.167369271242879947e+01
1.750663830769439144e+01,-4.019776566482067182e+01
1.634112473167914104e+01,-4.913422526427748949e+01
1.526523936780402124e+01,-5.843688477385109081e+01
1.426808311284394648e+01,-6.111588401378555346e+01
1.334432900525801813e+01,-5.757055371809094879e+01
1.248602223987291104e+01,-5.322669893776000549e+01
1.020906275439940281e+01,-4.920929316327880088e+01
5.224716133118224803e+00,-4.548637220378012103e+01
-2.514865310148369559e+00,-4.203085380487918599e+01
-1.280614302953859962e+01,-3.883901747161582563e+01
-2.545630776596048861e+01,-3.590538395134875316e+01
-3.137104832122101783e+01,-3.320147856525721863e+01
