0.000000000000000000e+00,0.000000000000000000e+00
-2.504089025999999829e-01,-4.206915999999999889e-04
-1.257948490400000008e+00,2.224845339999999977e-02
-3.281350540200000054e+00,9.080946950000000351e-02
-6.339363411399999926e+00,1.843571568000000049e-01
-1.043914906240000029e+01,2.634514613000000227e-01
-1.405715863310000024e+01,3.361259207999999776e-01
-1.542438632820000066e+01,4.386163834999999844e-01
-1.554520134979999924e+01,5.835588229999999488e-01
-1.566150954629999958e+01,1.038476918600000021e+00
-1.575310859580000056e+01,2.301993249800000196e+00
-1.583451670300000025e+01,4.588411384799999659e+00
-1.593716157499999930e+01,7.868218222000000317e+00
-1.608752426039999861e+01,1.211208198159999938e+01
-1.631087066679999964e+01,1.728998621670000091e+01
-1.657837248439999911e+01,2.343663934279999950e+01
-1.681063489579999981e+01,3.063310885439999964e+01
-1.698161194069999880e+01,3.889442830400000162e+01
-1.712167489480000171e+01,4.817088570730000185e+01
-1.724611413159999884e+01,5.841572974759999681e+01
-1.735871982480000142e+01,6.962767106740000145e+01
-1.748738007160000052e+01,8.182712488759999303e+01
-1.761875195040000008e+01,9.151330162680000058e+01
-1.769828655530000106e+01,9.493307030139999370e+01
-1.771924125090000146e+01,9.509653542280000238e+01
-1.744343251120000104e+01,9.528098412939999662e+01
-1.635678056920000145e+01,9.549434519339999383e+01
-1.419694453700000025e+01,9.570141634040000156e+01
-1.098910627579999932e+01,9.588743950500000324e+01
-6.762956149499999903e+00,9.610764908439999488e+01
-1.503228618499999891e+00,9.637765155969999853e+01
4.784753345000000380e+00,9.663715381080000100e+01
1.205373496620000040e+01,9.684500710179999317e+01
2.027287640839999838e+01,9.698402212259999544e+01
2.946003492339999852e+01,9.705210868480000386e+01
3.689441402700000339e+01,9.706546901100000468e+01
3.957861502019999733e+01,9.707531055069999582e+01
3.979735593440000230e+01,9.710344097710000710e+01
4.007835854350000204e+01,9.685189153550000185e+01
4.040334288289999876e+01,9.584068338950000054e+01
4.076852669619999858e+01,9.389164554049999367e+01
4.120218887130000240e+01,9.100792673499999808e+01
4.170403043289999800e+01,8.713226536700000224e+01
4.221866274810000164e+01,8.223001305750000256e+01
4.270884059429999979e+01,7.634190502959999947e+01
4.320559877289999662e+01,6.951323210949999520e+01
4.375010766890000014e+01,6.175424229899999773e+01
4.430962231040000177e+01,5.305896199240000044e+01
4.481839063689999847e+01,4.341903462039999795e+01
4.528429835760000088e+01,3.282459850720000105e+01
4.574449852499999736e+01,2.123926231240000106e+01
4.617585026809999960e+01,1.216175306419999913e+01
4.655829309740000355e+01,9.374777523500000598e+00
4.691830102859999840e+01,9.873386494700000071e+00
4.653093127870000245e+01,1.039180096039999945e+01
4.388111235670000099e+01,1.093704055020000077e+01
3.822560847009999918e+01,1.152981013359999984e+01
2.959601167719999992e+01,1.213665183330000019e+01
1.797156924700000147e+01,1.271859790739999951e+01
7.854967810399999806e+00,1.330040793400000076e+01
4.516875436800000365e+00,1.391323011979999968e+01
