0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-4.764099984632260143e-01,-1.316321084691578908e-02
-1.778754853611971498e+00,-1.164520086250655367e-01
-4.478020958228568382e+00,-2.682484983653488086e-01
-8.335769082011211140e+00,-4.688496947206229337e-01
-1.324664442447064339e+01,-6.402846662279505496e-01
-1.616501790856184684e+01,-7.354834108929245717e-01
-1.713303458542745616e+01,-7.546527918594219120e-01
-1.696440941575386319e+01,-7.207788749733521350e-01
-1.682754901522670110e+01,-1.530816785415703429e-01
-1.667917158004567213e+01,1.412994269912950518e+00
-1.650651821028112920e+01,4.126047705300376123e+00
-1.635885441810935603e+01,7.914768364317672500e+00
-1.626195965562459023e+01,1.271260087292561636e+01
-1.624083412095062329e+01,1.854988480257909345e+01
-1.622643518229856952e+01,2.545633078120990689e+01
-1.620177880400251524e+01,3.339460417892235000e+01
-1.615053020414445584e+01,4.237907984720076371e+01
-1.606851003304646497e+01,5.246970124815411651e+01
-1.593060006510025950e+01,6.363022487922179238e+01
-1.575365337531001408e+01,7.580874092170186884e+01
-1.552981677431030860e+01,8.897176804889799939e+01
-1.531680984675117863e+01,9.614781482519349254e+01
-1.511789592388375780e+01,9.750838451173082433e+01
-1.496560336852718009e+01,9.704461566633358416e+01
-1.438639872998876790e+01,9.662373908678321754e+01
-1.293651783165985059e+01,9.626123924815485111e+01
-1.039616899426877517e+01,9.589505406115127073e+01
-6.747651818113202360e+00,9.551790000261968316e+01
-2.047589680241618915e+00,9.511651050716707800e+01
3.710822185433683362e+00,9.469346434632939236e+01
1.050803412487017319e+01,9.430294951024831107e+01
1.830495490346721965e+01,9.392564073419964643e+01
2.710845859630781973e+01,9.355188696713153718e+01
3.699349373746369452e+01,9.318319315611074671e+01
4.251022537916212940e+01,9.284324804846964696e+01
4.362606617937407805e+01,9.249930889648460663e+01
4.339893973088221912e+01,9.217701533457243102e+01
4.319140428548313082e+01,9.136230401083241759e+01
4.301986363541031722e+01,8.956503628044048071e+01
4.283767596360223706e+01,8.663797528371479473e+01
4.265991801305990094e+01,8.261915866082999571e+01
4.254103856631255098e+01,7.753047413382087427e+01
4.246795309381585781e+01,7.139872091944408794e+01
4.241759849252344594e+01,6.423630213762359631e+01
4.237006877476652988e+01,5.598588917289966815e+01
4.231469781715245659e+01,4.661229714927697643e+01
4.221787475821577118e+01,3.614115199719039140e+01
4.204508969369685900e+01,2.458985743037013094e+01
4.186377020676015803e+01,1.197252883677001378e+01
4.173795357130998696e+01,-1.704775622411392355e+00
4.165621207406829996e+01,-9.431368748330813290e+00
4.157323804743118245e+01,-1.140959380608456541e+01
4.143319723342406746e+01,-1.168227697141646182e+01
3.972500708439687855e+01,-1.198737194880250634e+01
3.515609409322173917e+01,-1.231372470992049628e+01
2.732228355689447952e+01,-1.264419503530136701e+01
1.621179257414621588e+01,-1.298754147115041846e+01
1.878658103102753829e+00,-1.335227349862497093e+01
-6.623970855134841074e+00,-1.377402166791160631e+01
