0.000000000000000000e+00,0.000000000000000000e+00
-2.587368238000000153e-01,2.676389109999999932e-02
-1.272350453000000048e+00,9.668067029999999340e-02
-3.258169766099999975e+00,1.799030480999999904e-01
-6.209384253099999640e+00,2.720738171000000039e-01
-1.014255979220000015e+01,3.652308542000000102e-01
-1.356259655480000070e+01,4.428635831000000134e-01
-1.473726099279999957e+01,5.259466771999999901e-01
-1.471104237660000003e+01,5.929441102000000408e-01
-1.473263210710000060e+01,8.658132434999999960e-01
-1.475268674860000040e+01,1.879897368700000015e+00
-1.475327389929999988e+01,3.933304917800000133e+00
-1.472958044780000009e+01,7.050169374100000219e+00
-1.468076485859999991e+01,1.122577146539999937e+01
-1.463829951900000026e+01,1.641837505839999878e+01
-1.461738360860000085e+01,2.260343718020000026e+01
-1.457468880699999936e+01,2.980343898379999956e+01
-1.447310528480000080e+01,3.801088068239999984e+01
-1.430920810379999963e+01,4.721449085249999911e+01
-1.408905253160000015e+01,5.742745509830000117e+01
-1.380375042800000074e+01,6.866524751609999555e+01
-1.344741228680000056e+01,8.095255961719999505e+01
-1.303999111159999913e+01,9.079525648889999445e+01
-1.260398701559999957e+01,9.440669703129999846e+01
-1.217319223640000025e+01,9.476169852009999772e+01
-1.152292668920000018e+01,9.512061199830000646e+01
-1.013908887680000070e+01,9.549690423399999872e+01
-7.741252551399999682e+00,9.590372898859999395e+01
-4.297327889600000006e+00,9.634425093219999781e+01
1.885470972000000134e-01,9.682841190000000609e+01
5.652127339699999808e+00,9.734579899640000633e+01
1.206907756440000057e+01,9.787495647350000638e+01
1.948957896430000147e+01,9.840364185720000023e+01
2.792947703840000173e+01,9.892017789720000565e+01
3.733677490419999856e+01,9.946599309479999818e+01
4.491393556220000249e+01,1.000703163859000000e+02
4.764878433060000162e+01,1.006940230528000058e+02
4.781083478760000105e+01,1.013131351633000037e+02
4.792760642049999831e+01,1.016713141485000023e+02
4.799651137080000041e+01,1.012436456909999976e+02
4.801831788650000021e+01,9.981060876349999944e+01
4.800392028440000303e+01,9.743208194800000399e+01
4.795861876720000083e+01,9.409594185919999632e+01
4.790004225140000216e+01,8.976489266139999756e+01
4.783922265839999710e+01,8.444029976400000237e+01
4.779329581039999653e+01,7.813036141359999931e+01
4.778837386250000208e+01,7.083693941299999608e+01
4.780015890560000003e+01,6.256766541449999863e+01
4.780565029190000104e+01,5.332988499199999666e+01
4.784599946139999815e+01,4.314606488329999934e+01
4.794545215410000338e+01,3.203613441579999943e+01
4.805867121840000067e+01,2.348767065559999878e+01
4.816013762240000062e+01,2.121886025739999937e+01
4.826524767960000162e+01,2.221201899680000125e+01
4.762647899120000261e+01,2.323219763770000057e+01
4.473967153299999922e+01,2.427447458900000044e+01
3.883519058139999913e+01,2.530585814579999848e+01
2.992149980940000020e+01,2.633635923860000005e+01
1.803420518380000104e+01,2.736564214630000080e+01
7.660747830600000086e+00,2.838570074780000141e+01
4.030544200399999610e+00,2.942031724250000124e+01
