0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-4.981067455775537445e-01,1.171761918909869186e-02
-1.810233621075782562e+00,4.273058378451122935e-02
-4.061889628376415651e+00,7.962154669992485556e-02
-7.142028995175215833e+00,1.142393220442432383e-01
-1.098939684858547139e+01,1.433584167626589800e-01
-1.258374162348724390e+01,1.706276856201974224e-01
-1.189150948079455539e+01,1.961753767109830904e-01
-1.080529186742581516e+01,2.245008426656180944e-01
-9.870967055070426710e+00,7.595149642295683234e-01
-9.056824908340878721e+00,2.215753157710886434e+00
-8.340375237320213131e+00,4.602637872715569678e+00
-7.696382484626820286e+00,7.853684297796133862e+00
-7.105024292161969512e+00,1.189881257004192605e+01
-6.560303560987000182e+00,1.667411170796555808e+01
-6.064145875358621041e+00,2.212355736116639449e+01
-5.597866940712637351e+00,2.819594213598728061e+01
-5.141461265652887747e+00,3.485578849119897882e+01
-4.699887739735835623e+00,4.206163695203664332e+01
-4.279534599740975942e+00,4.977480187694941804e+01
-3.882820632179285081e+00,5.795587575327628116e+01
-3.526932478433918217e+00,6.656939174756486466e+01
-3.206803577178671372e+00,6.864147650821942648e+01
-2.908481683607768264e+00,6.454883065071163628e+01
-2.638101619905542705e+00,5.967619516027161097e+01
-1.901134076105531978e+00,5.516956475570711405e+01
-2.647949493470063698e-01,5.100908300052027045e+01
2.304182383207610929e+00,4.717238453566019274e+01
5.739962941966890497e+00,4.364145592168868149e+01
9.970208293888477513e+00,4.038215267991992619e+01
1.493421595018015680e+01,3.735751368986411336e+01
2.057373700692084384e+01,3.455269314747478404e+01
2.683991055899473110e+01,3.195999794425309304e+01
3.369461121778935109e+01,2.957299888900999463e+01
4.109438994574887261e+01,2.738881071109491216e+01
4.354025722630602502e+01,2.539208792207502086e+01
4.121129712741790740e+01,2.355505328496935391e+01
3.824749713183917521e+01,2.185612170462849591e+01
3.551738140044695058e+01,1.978107794158193755e+01
3.299094993492029460e+01,1.689423749453647972e+01
3.063991396014422008e+01,1.317146819100929811e+01
2.846615658125187309e+01,8.685561361862456309e+00
2.645478713856419262e+01,3.500873584853430032e+00
2.459193432650452849e+01,-2.343074156316680146e+00
2.286779949548967750e+01,-8.807555625370502739e+00
2.127179077844646571e+01,-1.585772528359311018e+01
1.977804132166012607e+01,-2.344279586850652919e+01
1.837507093855866103e+01,-3.151773921270682521e+01
1.706970532589995315e+01,-4.004061971268929909e+01
1.587385136537854180e+01,-4.897836056900813162e+01
1.477360857195926158e+01,-5.828554199215767539e+01
1.375526773487552745e+01,-6.096513125849259751e+01
1.281400187183627537e+01,-5.741590854282459588e+01
1.194078148469193579e+01,-5.307249473337358836e+01
9.646305250265957199e+00,-4.906288285790270010e+01
4.640059427569898531e+00,-4.534846304439281539e+01
-3.121813493948732976e+00,-4.190252049502074527e+01
-1.343618105584041800e+01,-3.872343137696051230e+01
-2.611471679627223352e+01,-3.580556331681031423e+01
-3.205517116050630477e+01,-3.311460909165111133e+01
